"","player_api_id","player_name","player_fifa_id","overall_rating","gk_rating","num_app","num_leagues"
"8700",248154,"Cas Peters",218062,68,53,28,1
"8701",248169,"Chaker Alhadhur",203885,67,58,34,1
"8702",248437,"Alexander Schwolow",202789,69,343,1,1
"8703",248453,"Paul Pogba",195864,86,50,108,1
"8704",248454,"Ryan Tunnicliffe",203069,67,53,2,1
"8705",248457,"Mateusz Szczepaniak",202788,64,61,27,1
"8706",248689,"Michy Batshuayi",204529,79,57,67,2
"8707",248714,"Mario Bilate",224248,63,71,7,1
"8708",249057,"Wojciech Pawlowski",201117,65,321,18,1
"8709",249059,"Lukasz Zejdler",204999,58,62,15,1
"8710",249225,"Dejan Meleg",211464,66,40,5,1
"8711",249237,"Uros Vitas",221891,66,67,6,1
"8712",249550,"Nika Dzalamidze",197775,68,124,68,1
"8713",249761,"Dan Nistor",212226,70,49,1,1
"8714",251131,"Denis Prychynenko",204331,64,43,1,1
"8715",251243,"Lloyd Palun",202708,70,69,42,1
"8716",251244,"Andre Ramalho Silva",210007,71,61,11,1
"8717",251256,"Javier Espinosa Gonzalez",202476,72,57,11,1
"8718",251384,"Federico Viviani",202828,73,53,19,1
"8719",251925,"Gerard Deulofeu",202477,80,64,35,2
"8720",252283,"Bruno Lopes",219719,68,50,13,1
"8721",252650,"Gianluca Caprari",202848,73,48,14,1
"8722",252672,"Michal Szromnik",201035,50,259,11,1
"8723",252677,"Vladimir Boljevic",202790,61,51,38,1
"8724",252969,"Lucas Andersen",203903,74,51,50,1
"8725",252972,"Jakub Bak",204251,62,50,20,1
"8726",253088,"Nikola Maksimovic",215466,80,52,63,1
"8727",253103,"Kane Hemmings",204860,65,56,34,1
"8728",253120,"Virgil Misidjan",203725,68,39,28,1
"8729",253121,"Paul Gladon",223115,66,66,3,1
"8730",253410,"Ferhan Hasani",205138,69,46,1,1
"8731",253631,"Jamie Reckord",200936,62,48,40,1
"8732",253748,"Jake Carroll",202841,63,55,8,1
"8733",254241,"Stole Dimitrievski",211348,63,317,1,1
"8734",254289,"Mateusz Zachara",202105,67,60,47,1
"8735",254308,"Florian Thauvin",204970,77,52,96,2
"8736",254455,"Alpaslan Ozturk",202889,72,49,35,1
"8737",254472,"Danny Ward",207998,65,321,23,2
"8738",254608,"Niels Vandenbroucke",205235,59,47,2,1
"8739",254702,"Thievy Bifouma",202882,73,57,47,3
"8740",254704,"Armando Sadiku",216479,64,51,28,1
"8741",254975,"Perry Kitchen",202164,NA,NA,9,1
"8742",255221,"Simon Thern",201965,73,51,23,1
"8743",255251,"Antonio Signori Dominique",210508,54,261,11,1
"8744",255538,"Plamen Krachunov",233188,55,38,1,1
"8745",255960,"Nikola Lekovic",222016,66,51,22,1
"8746",255963,"Ole Kristian Selnaes",204612,72,55,2,1
"8747",256197,"Arne Naudts",201456,61,64,1,1
"8748",256198,"Loris Brogno",207497,60,56,2,1
"8749",256202,"Niels Mestdagh",206010,57,44,2,1
"8750",256727,"Alhassane Bangoura",203528,77,39,76,2
"8751",256728,"Agustin Vuletich",219647,65,56,2,1
"8752",256968,"Daniel Kaufmann",206255,57,59,21,1
"8753",257540,"Gevaro Nepomuceno",232438,66,41,3,1
"8754",257695,"Gary Fisher",193813,62,106,4,1
"8755",257757,"Gabriel",187200,56,105,15,1
"8756",257828,"Ruben Ligeon",204138,69,46,28,1
"8757",257843,"Erdin Demir",202040,66,51,30,1
"8758",257845,"Mario Buehler",204228,58,56,29,1
"8759",257847,"Jores Okore",204163,77,70,36,1
"8760",257855,"Alvaro Gonzalez Soberon",202935,76,53,140,1
"8761",257865,"William Carvalho",207566,81,45,105,2
"8762",258206,"Dziugas Bartkus",233007,59,309,7,1
"8763",258245,"Branimir Hrgota",209504,70,48,13,1
"8764",258269,"Victor Nilsson Lindeloef",221660,72,52,14,1
"8765",258873,"Issa Cissokho",138704,77,53,73,2
"8766",259296,"Robin Knoche",203030,77,59,72,1
"8767",259306,"Emil Krafth",207650,69,57,2,1
"8768",259375,"Mike van Duinen",205603,70,48,112,1
"8769",259439,"Filip Mladenovic",221969,70,61,10,1
"8770",259507,"Nicolas Castillo",212878,73,55,13,2
"8771",259810,"Stephen Kingsley",223747,61,51,4,1
"8772",260182,"Jorge Rojas",214168,71,63,4,1
"8773",260470,"Leonardo Bittencourt",203106,76,62,64,1
"8774",260486,"Daniel Devine",203541,62,39,59,1
"8775",260564,"Kossi Prince Segbefia",203127,66,58,13,1
"8776",260659,"Ximo Navarro",198023,75,114,41,1
"8777",260708,"Hekuran Kryeziu",203461,63,57,58,1
"8778",260964,"Berat Djimsiti",208165,62,49,104,2
"8779",260969,"Charlie I'Anson",219824,62,57,2,1
"8780",261313,"Jordan Veretout",201519,76,47,80,2
"8781",261332,"Alim Oezturk",229362,65,47,24,1
"8782",261348,"Matheus",208104,77,380,26,1
"8783",261597,"Muamer Tankovic",209529,67,49,24,2
"8784",261599,"Adnane Tighadouini",203377,74,48,38,2
"8785",261609,"Dimitri Foulquier",203177,71,48,54,2
"8786",261653,"Vladlen Yurchenko",223759,64,48,3,1
"8787",261654,"Jere Uronen",207593,68,43,1,1
"8788",261787,"Iago Herrerin",193152,74,364,10,1
"8789",262542,"Miles Storey",203442,60,50,29,1
"8790",262592,"Moi Gomez",206590,77,49,41,1
"8791",262753,"Alex Schalk",203447,67,50,57,2
"8792",262930,"Stephen Hendrie",223264,62,47,26,1
"8793",263144,"Henrique Miranda",203303,59,45,1,1
"8794",263260,"Mauro",203434,74,53,54,1
"8795",263276,"Adryan",205008,73,43,21,2
"8796",263511,"Maxime Dupe",204513,69,344,17,1
"8797",263653,"John Stones",203574,77,51,69,1
"8798",263661,"Julian Dudda",203379,58,53,1,1
"8799",263673,"Jamie Masson",207798,60,39,4,1
"8800",263676,"Declan McDaid",219925,60,50,6,1
"8801",263693,"Gaetan Karlen",215459,62,64,10,1
"8802",263712,"Piotr Mrozinski",205813,60,48,21,1
"8803",263796,"Arlind Ajeti",203458,68,52,34,2
"8804",263952,"Guti",203257,68,58,5,1
"8805",264085,"Ismael Diomande",203435,71,58,27,1
"8806",264089,"Washington",225725,67,68,30,1
"8807",264190,"Thorgan Hazard",203486,78,37,49,2
"8808",264201,"Mathieu Salamand",204157,55,54,18,1
"8809",264216,"Jordan Forster",213318,61,58,29,1
"8810",264221,"Kevin Wimmer",209997,78,61,41,2
"8811",264293,"Alex Martinez",202646,72,67,12,1
"8812",264578,"Tomasz Ptak",205591,51,255,13,1
"8813",264686,"Louis Laing",203521,64,57,24,1
"8814",264702,"Julian Wiessmeier",203542,64,49,2,1
"8815",264730,"Kwame Franck Elie Mawuena",210871,54,44,1,1
"8816",264738,"Carlos Daniel",205503,60,64,2,1
"8817",264739,"Andre Dias",200785,61,48,4,1
"8818",264743,"Alvarinho",203879,66,51,21,1
"8819",264837,"Jason Holt",206563,60,53,35,1
"8820",264839,"David Smith",206564,53,44,19,1
"8821",264840,"Sammy Ameobi",203537,69,46,21,1
"8822",264842,"Alessandro Florenzi",203551,79,48,103,1
"8823",264860,"Mike van der Hoorn",207725,74,58,62,1
"8824",264885,"Ivan Balliu",203581,67,52,58,1
"8825",265123,"Fernando Canesin Matos",199651,72,61,75,1
"8826",265273,"Gabriel",201931,74,361,7,1
"8827",265275,"Naldo",202054,76,38,60,3
"8828",265277,"Eber Bessa",227230,66,51,29,1
"8829",265363,"Chris Loewe",203544,73,54,6,1
"8830",265412,"Revson",184967,65,34,17,1
"8831",265591,"Boubacar Sylla",204896,58,58,5,1
"8832",265618,"Alex Goncalves",202680,70,50,14,1
"8833",265688,"Bruno Cortez",203296,74,49,6,1
"8834",265703,"Elvis",175792,66,25,17,1
"8835",265725,"Ante Rebic",220018,69,67,9,1
"8836",265727,"Alexandre Coeff",188601,71,109,32,3
"8837",265799,"Anderson Carvalho",202550,66,40,33,1
"8838",265913,"Nene Bonilha",203211,69,46,16,1
"8839",265918,"Andre Wisdom",201908,71,53,44,1
"8840",265924,"Gregoire Defrel",202851,75,59,55,1
"8841",265944,"Petar Brlek",233223,59,59,2,1
"8842",266105,"Clinton Mata",208364,66,47,16,1
"8843",266279,"Szymon Drewniak",205903,62,48,22,1
"8844",266280,"Christ Mbondi",206505,57,41,1,1
"8845",266523,"Pierre-Emil Hoejbjerg",213648,74,50,28,1
"8846",266526,"Viktor Fischer",203965,77,62,53,1
"8847",266546,"Prince Desir Gouano",204886,70,60,46,2
"8848",266841,"Dominik Masek",212235,61,53,1,1
"8849",266995,"Stephane Bahoken",203736,62,56,5,2
"8850",267008,"Matheus Carvalho",203592,68,55,4,1
"8851",267260,"Gaston Brugman",205726,68,54,10,1
"8852",267365,"Marquinhos",207865,81,47,80,2
"8853",267369,"Wallace",204254,70,59,14,2
"8854",267380,"Lucas Piazon",203038,77,49,39,3
"8855",267383,"Leo Bonatini",220685,76,60,44,1
"8856",267680,"Deyvison",230591,67,48,12,1
"8857",267720,"Ferreira",208025,67,44,35,1
"8858",267728,"Alan Henrique",229983,71,54,5,1
"8859",267863,"Guilherme",209236,74,50,36,1
"8860",267894,"Guido Marcelo Carrillo",215334,72,48,15,1
"8861",267911,"Bruno Peres",210282,80,47,58,1
"8862",267915,"Ancelmo Junior",224291,66,53,1,1
"8863",267992,"Wilson Kamavuaka",205085,67,56,1,1
"8864",268039,"Anderson Conceicao",209025,72,58,14,1
"8865",268207,"Javi Hervas",204672,74,67,1,1
"8866",268213,"Junior Lopes",209948,64,57,1,1
"8867",268257,"Lima",207924,70,60,31,1
"8868",268261,"Stefan Ristovski",205965,62,41,4,1
"8869",268273,"Bruno Gonzalez",200228,74,50,32,1
"8870",268282,"Manuel Trigueros",206545,80,50,75,1
"8871",268283,"Dieguinho",206062,67,55,6,1
"8872",268284,"Kelvin",203846,74,56,11,1
"8873",268306,"Gideao",208826,71,352,8,1
"8874",268375,"Emiliano Martinez",202811,66,339,3,1
"8875",268394,"Edenilson",204032,76,47,54,1
"8876",268586,"Anderson Melo",206024,58,50,1,1
"8877",269666,"Marvin Bakalorz",203979,71,64,26,1
"8878",269788,"Christoph Kramer",204024,79,44,86,1
"8879",269806,"Georgiy Zhukov",210870,66,64,15,1
"8880",270473,"Igor Berezovsky",213378,65,323,13,1
"8881",270774,"Franco Vazquez",207471,80,58,85,2
"8882",271684,"Kwang-Ryong Pak",204316,64,64,12,1
"8883",273419,"Robert Mazan",227936,66,51,1,1
"8884",273458,"Luka Maric",226107,60,46,10,1
"8885",273564,"Soares Bordignon Arghus",189476,70,47,4,1
"8886",274156,"Gergo Lovrencsics",210129,73,54,88,1
"8887",274456,"Cristian Cuevas",219605,67,48,20,1
"8888",274623,"Hector Herrera",156519,78,126,69,1
"8889",274776,"Yanick Brecher",204842,61,312,36,1
"8890",274778,"Marco Kehl-Gomez",204898,62,52,5,1
"8891",274779,"Moritz Bauer",204904,60,53,71,1
"8892",274780,"Imran Bunjaku",204901,55,47,1,1
"8893",274781,"Selim Khelifi",204701,68,55,34,1
"8894",274786,"Vincent Bikana",204655,56,64,5,1
"8895",274787,"Yvon Mvogo",206003,72,359,88,1
"8896",275034,"Silvan Widmer",216158,75,44,67,1
"8897",275122,"Moussa Konate",211321,73,44,65,2
"8898",275328,"Martin Kobylanski",204044,63,51,1,1
"8899",275457,"Samuel Stefanik",220143,67,56,17,2
"8900",275573,"Bartosz Spiaczka",223731,62,55,22,1
"8901",275726,"Mateusz Lewandowski",209454,64,68,56,1
"8902",275735,"Mateusz Mak",207905,68,57,40,1
"8903",275739,"Bartosz Szeliga",213423,65,54,31,1
"8904",275751,"Krzysztof Kaminski",210422,63,317,32,1
"8905",275760,"Andrzej Witan",215575,59,293,15,1
"8906",275763,"Michal Markowski",217590,58,52,10,1
"8907",275765,"Pawel Oleksy",210414,64,65,60,1
"8908",275771,"Jakub Wojcicki",215584,67,49,74,1
"8909",275936,"Josh Meekings",204622,69,55,141,1
"8910",275992,"Lukas Droppa",205005,64,42,20,1
"8911",276119,"Gwion Edwards",205752,62,48,4,1
"8912",276121,"Ben Davies",205923,76,45,88,1
"8913",276261,"Hugo Sousa",216440,67,54,17,1
"8914",276290,"Rhys McCabe",205053,66,39,8,1
"8915",276676,"Ronny Garbuschewski",209252,68,59,3,1
"8916",276700,"Philip Heise",211872,70,67,1,1
"8917",276701,"Adis Jahovic",212107,70,56,5,1
"8918",276708,"Ronny Philp",208959,68,60,8,1
"8919",276734,"Patrick Bauer",204496,69,58,43,1
"8920",276738,"Antonio Ruediger",205452,76,59,89,2
"8921",276760,"Florian Niederlechner",211899,72,60,1,1
"8922",276791,"Niclas Fuellkrug",205431,70,56,2,1
"8923",277234,"Rory McKeown",205254,60,56,38,1
"8924",277313,"Adam Gyurcso",209439,69,46,8,1
"8925",277325,"Ousseynou Cisse",203930,70,46,9,1
"8926",277335,"Dimitri Mohamed",204442,62,62,14,1
"8927",277341,"Yoann Touzghar",203889,71,57,22,1
"8928",277347,"Hugo Rodriguez",205683,63,46,2,1
"8929",277348,"Thomas Vincensini",209644,60,299,1,1
"8930",277384,"Gael Angoula",199560,66,71,25,1
"8931",277390,"Benjamin Boulenger",204196,66,47,9,1
"8932",277412,"Christophe Kerbrat",204338,75,54,92,1
"8933",277434,"Jason Buaillon",205326,59,49,1,1
"8934",277439,"Florian Raspentino",204260,69,52,46,1
"8935",277441,"Khalid Sekkat",197220,63,51,1,1
"8936",277443,"Alexi Peuget",204173,66,50,13,1
"8937",277444,"Clement Tainmont",203971,71,41,33,1
"8938",277460,"Arkadiusz Milik",205175,77,62,74,3
"8939",277466,"Lukasz Boguslawski",209456,70,47,7,1
"8940",277487,"Krzysztof Baran",205745,65,320,27,1
"8941",277536,"Tomas Docekal",204126,60,42,9,1
"8942",277569,"Yoann Arquin",193660,61,59,36,1
"8943",277597,"Florian Jozefzoon",200113,71,56,46,1
"8944",277608,"Lorenzo Burnet",203845,69,52,98,1
"8945",277609,"Daryl van Mieghem",204840,67,65,34,1
"8946",277693,"Marcelo Valverde",168411,66,336,14,1
"8947",277705,"Oliver",205323,63,39,4,1
"8948",277761,"Chancel Mbemba",210897,77,53,53,2
"8949",277766,"Rudy",205121,70,46,41,2
"8950",277767,"Amidio Balde",204099,69,58,43,3
"8951",277770,"Jannes Vansteenkiste",204229,59,53,1,1
"8952",277771,"Thomas Meunier",202371,76,51,69,1
"8953",277772,"Zinho Gano",204227,67,53,30,1
"8954",277779,"Ayub Masika",204132,64,46,13,1
"8955",277796,"Connor Laerenbergh",203222,57,53,1,1
"8956",277813,"Liroy Zhairi",204128,64,52,12,1
"8957",277821,"Ayanda Patosi",203632,72,43,64,1
"8958",277826,"Quentin Pottiez",184243,63,47,3,1
"8959",277827,"Dylan De Belder",204619,60,62,1,1
"8960",277840,"Lionel Gendarme",184095,49,45,7,1
"8961",277845,"Hendrik van Crombrugge",204308,55,273,1,1
"8962",277848,"Dino Arslanagic",204352,71,56,38,1
"8963",277849,"Kenneth Omeruo",207624,72,55,35,1
"8964",277905,"Maciej Kostrzewa",205905,56,53,9,1
"8965",277935,"Daniel Lukasik",208898,67,57,52,1
"8966",277936,"Michal Efir",202610,61,53,2,1
"8967",278153,"Jakub Bartkowski",205975,62,61,42,1
"8968",278284,"Khalid Karami",215528,66,57,46,1
"8969",278285,"Paulo Gazzaniga",205186,65,346,20,1
"8970",278338,"Rachid Alioui",205188,67,54,11,1
"8971",278341,"Bouna Sarr",204472,72,58,32,1
"8972",278343,"Riyad Mahrez",204485,81,54,61,1
"8973",278473,"Valeri Kazaishvili",205401,75,49,73,1
"8974",278541,"Ross Caldwell",210894,53,43,5,1
"8975",278807,"Robert Muehren",225152,68,52,13,1
"8976",278815,"Julian Korb",204307,75,61,59,1
"8977",278823,"Janek Sternberg",204420,64,56,16,1
"8978",278831,"John Anthony Brooks",204082,77,44,58,1
"8979",278838,"Thomas Lam",208018,69,66,60,1
"8980",278839,"Robert Klaasen",210148,65,45,10,1
"8981",278840,"Kevin Luckassen",205681,63,42,9,1
"8982",278842,"Xhelil Abdulla",205252,62,42,2,1
"8983",278844,"Martijn de Swart",205927,60,300,2,1
"8984",278848,"Stanley Elbers",204489,65,54,14,1
"8985",278849,"Jaap van Duijn",205602,60,59,1,1
"8986",278856,"Will Orban",204638,74,58,1,1
"8987",278857,"Julian-Maurice Derstroff",204637,64,56,9,1
"8988",278863,"Yunus Malli",192565,78,66,78,1
"8989",278864,"Shawn Parker",204427,70,44,14,1
"8990",278865,"Patrick Rakovsky",205084,69,342,6,1
"8991",278866,"Aleksandar Stevanovic",204318,65,50,2,1
"8992",278867,"Oezkan Yildirim",204436,68,62,6,1
"8993",278917,"Edgar Salli",205753,73,51,28,2
"8994",279103,"Martijn de Vries",201189,59,58,1,1
"8995",279104,"Jurgen Mattheij",203875,66,53,42,1
"8996",279105,"Daan Smith",204389,61,53,14,1
"8997",279107,"Kevin Jansen",204392,68,61,98,1
"8998",279109,"Darren Maatsen",203877,61,45,18,2
"8999",279110,"Mick van Buren",204506,65,57,6,1
"9000",279116,"Mats Seuntjes",204684,65,43,41,1
"9001",279172,"Emiliano Sala",204819,73,41,33,1
"9002",279173,"Faycal Fajr",205083,76,62,69,2
"9003",279175,"Baptiste Reynet",204240,72,357,41,1
"9004",279178,"Thomas Guerbert",204238,68,60,27,1
"9005",279181,"Saber Khalifa",204194,75,49,54,1
"9006",279185,"Sidy Kone",204877,64,48,1,1
"9007",279392,"Robin Quaison",208451,73,52,22,1
"9008",279449,"Cheick Fantamady Diarra",205876,67,53,6,1
"9009",279461,"Kenny Lala",204105,66,48,19,1
"9010",279477,"Souahilo Meite",205391,70,51,8,2
"9011",279489,"Jamaal Lascelles",203487,69,57,10,1
"9012",279490,"James Ward-Prowse",205569,75,64,50,1
"9013",279728,"Giovanni Hiwat",209375,63,53,11,1
"9014",279740,"Sassa",205012,61,41,1,1
"9015",279742,"Michel Antunes Lugo",168459,58,39,2,1
"9016",279820,"Matteo Bianchetti",205363,71,37,18,1
"9017",279855,"Farid El Alagui",210109,62,52,4,1
"9018",279861,"Doke Schmidt",204184,67,64,45,1
"9019",279865,"Tomasz Porebski",205962,61,45,19,1
"9020",279866,"Donovan Leon",205377,68,343,2,1
"9021",279873,"Molla Wague",205243,73,39,34,2
"9022",279874,"Guillaume Hubert",205386,67,340,14,1
"9023",279879,"Jean-Daniel Akpa-Akpro",205343,73,43,90,1
"9024",280033,"Niels De Schutter",212949,65,52,22,1
"9025",280038,"Jens Podevijn",208029,63,57,11,1
"9026",280046,"Michael Lallemand",208180,61,53,1,1
"9027",280083,"Sebastien Dewaest",184183,74,61,59,1
"9028",280134,"Pierre-Yves Ngawa",205578,66,49,53,1
"9029",280251,"Nikola Aksentijevic",211466,65,57,14,1
"9030",280260,"Lazar Markovic",212125,78,45,30,2
"9031",280276,"Suso",202651,75,56,52,3
"9032",280348,"Huanderson",205341,66,333,23,1
"9033",280350,"Marcelo",205340,77,46,91,1
"9034",280438,"Harlem-Eddy Gnohere",208387,63,52,8,1
"9035",280443,"Nermin Zolotic",224194,61,54,3,1
"9036",280472,"Michael Doughty",202532,65,59,1,1
"9037",280476,"Filip Malbasic",210171,64,51,2,1
"9038",280483,"Jonathan Zongo",202379,72,54,27,1
"9039",280485,"Angel Trujillo",194200,74,113,79,1
"9040",280496,"Salva Chamorro",192795,62,57,1,1
"9041",280510,"Alfonso Taira",204729,66,54,36,1
"9042",280528,"Dani Nieto",204474,70,58,1,1
"9043",280638,"Aleksandar Pantic",216472,73,52,51,1
"9044",280653,"Jordon Ibe",205540,71,61,20,1
"9045",280862,"Anthony Forde",205582,66,65,3,1
"9046",280890,"Toni",194955,71,119,11,1
"9047",280896,"Jonas Mendes",204615,59,297,2,1
"9048",280906,"Joaozinho",204731,72,55,93,1
"9049",280920,"Manu Lanzarote",159583,72,40,5,1
"9050",280936,"Nildo Petrolina",204823,74,70,75,1
"9051",280940,"Stenio",203794,62,39,18,1
"9052",280942,"Serginho",203679,58,53,8,1
"9053",280943,"Carlos Fonseca",205570,64,43,11,1
"9054",280944,"Thiago",203788,62,50,3,1
"9055",280965,"Benjamin Mendy",204884,76,47,73,1
"9056",280968,"Yohan Croizet",205518,69,57,26,1
"9057",280969,"Adriano Facchini",205122,72,363,118,1
"9058",280970,"Paulao",176960,58,40,4,1
"9059",280971,"Richard Almeida",174949,59,20,25,1
"9060",280972,"Ruca",229475,66,47,20,1
"9061",280976,"Luis Carlos",156233,71,57,83,2
"9062",280977,"Tiago Ilori",205185,74,50,33,3
"9063",280980,"Thiago Veras",204621,61,47,2,1
"9064",281012,"Filip Kostic",208574,79,64,78,2
"9065",281019,"Alexis Rolin",211328,74,48,29,1
"9066",281079,"Adam Henley",205485,67,52,4,1
"9067",281085,"Jese Rodriguez",202515,80,54,14,1
"9068",281086,"Immanuel Hoehn",205588,70,46,32,1
"9069",281099,"Kevin McHattie",210009,62,53,74,1
"9070",281110,"Brahim Darri",205557,69,62,33,1
"9071",281111,"Ewerton",205194,78,50,33,1
"9072",281158,"Jakub Swierczok",207516,65,50,23,2
"9073",281200,"Jeferson Maciel",205473,58,51,1,1
"9074",281205,"Andre Sousa",205598,71,45,24,1
"9075",281206,"Tomi Juric",213321,67,56,12,1
"9076",281207,"Kurt Zouma",204311,79,59,77,2
"9077",281323,"Ruben Andrade",228817,68,54,6,1
"9078",281330,"Carlos Manuel",162998,67,56,1,1
"9079",281338,"Djaniny",205427,73,53,57,1
"9080",281339,"Danilo",205543,64,54,12,1
"9081",281554,"Joao Meira",213751,69,60,43,1
"9082",281558,"Hernani",212911,76,40,19,1
"9083",281560,"Tiago Caeiro",213743,67,61,19,1
"9084",281628,"Pedro Santos",211119,74,53,54,1
"9085",281679,"Oriol Rosell",204677,NA,NA,9,1
"9086",281747,"Gerard Badia",204071,66,59,37,1
"9087",281760,"Nicola Murru",205934,71,39,40,1
"9088",281762,"Pietro Terracciano",205812,67,320,2,1
"9089",281763,"Stefan Adrian Popescu",205853,65,49,2,1
"9090",281840,"Filip Modelski",205704,67,55,67,1
"9091",281844,"Patryk Wolanski",210430,55,266,9,1
"9092",281847,"Christie Elliot",213571,62,59,34,1
"9093",281861,"Kevin Boli",205256,61,46,16,1
"9094",281862,"Evandro Brandao",186128,64,42,8,1
"9095",281864,"Aldair",223965,69,51,15,1
"9096",281936,"Kerim Frei Koyunlu",204247,78,48,8,1
"9097",281974,"Petrus Boumal Mayega",205713,57,51,6,1
"9098",281993,"Simmy Nwankwo",219496,67,57,25,1
"9099",281999,"Brayan Perea",213303,72,40,14,2
"9100",282009,"Vitor Goncalves",218736,65,52,19,1
"9101",282011,"Daan Disveld",205810,61,50,1,1
"9102",282012,"Dennis Praet",199652,77,46,63,1
"9103",282015,"Ibrahim Obayomi",205698,60,52,1,1
"9104",282059,"Luca Lezzerini",219584,62,312,1,1
"9105",282060,"Matos",201363,74,44,25,2
"9106",282168,"Daniel Dziwniel",211864,64,54,46,2
"9107",282182,"Konstantinos Stafylidis",202151,71,57,8,1
"9108",282251,"Gary Gardner",192320,70,132,5,1
"9109",282253,"Michael O'Halloran",203043,68,62,58,1
"9110",282274,"Alex Kacaniklic",198394,73,118,33,1
"9111",282276,"Cauley Woodrow",205887,63,69,5,1
"9112",282278,"Marcello Trotta",204250,70,61,1,1
"9113",282281,"Denis Suarez",205192,79,48,41,1
"9114",282284,"Joan Roman",204778,71,49,3,2
"9115",282286,"Karim Rekik",205193,75,55,78,3
"9116",282287,"Frederic Veseli",203780,63,64,33,1
"9117",282292,"Michael Harriman",202533,64,49,1,1
"9118",282295,"Daniel Redmond",204304,64,56,21,1
"9119",282420,"Marios Oikonomou,18",216523,75,40,18,1
"9120",282438,"Valerio Verre",205531,67,46,2,1
"9121",282460,"Guillermo",205158,68,42,9,1
"9122",282461,"Enric Saborit",201990,66,56,2,1
"9123",282467,"Alvaro Vadillo",204830,71,43,19,1
"9124",282470,"Alejandro Pozuelo",203895,72,50,39,3
"9125",282471,"Carlos Clerc",204876,64,56,1,1
"9126",282472,"Sergi Darder",202648,76,43,77,2
"9127",282473,"Zouhair Feddal",205705,75,57,47,2
"9128",282474,"Christian Alfonso",206221,68,50,2,1
"9129",282475,"Christian Gomez",205940,70,43,18,1
"9130",282529,"Roberto",216104,72,56,55,1
"9131",282671,"Laurent Depoitre",212933,76,50,54,1
"9132",282674,"Daniel Carvajal",204963,82,65,100,2
"9133",282676,"Inigo Martinez",204525,80,63,159,1
"9134",282678,"Ruben Pardo",204523,77,46,73,1
"9135",282680,"Julian",201482,73,371,16,1
"9136",282689,"Alex Menendez",204135,70,48,13,1
"9137",282691,"Juan Bernat",205069,79,56,75,2
"9138",282692,"Cristian Portu",205070,72,67,1,1
"9139",282706,"Alessio Cragno",205659,70,338,14,1
"9140",282713,"Fran Rico",174859,75,51,84,1
"9141",282723,"Manuel Pucciarelli",205735,73,38,58,1
"9142",282731,"Mario Rui",204614,76,49,64,1
"9143",282770,"Mauro Icardi",201399,80,43,101,1
"9144",282774,"Nicolas",205496,63,317,1,1
"9145",282775,"Jorginho",205498,79,56,76,1
"9146",286117,"Alhassane Keita",215384,65,50,17,1
"9147",286119,"Jamie Vardy",208830,79,62,62,1
"9148",286131,"Berkay Tolga Dabanli",212980,68,37,5,1
"9149",287156,"Stephen O'Donnell",213570,63,60,57,1
"9150",287223,"Joe Riley",203048,66,51,2,1
"9151",287224,"Adama Ba",205947,66,53,8,1
"9152",287226,"Cristian Lobato",204475,69,57,1,1
"9153",287231,"Jairo",205869,76,59,67,2
"9154",287232,"Derick Chuka Ogbu",205483,66,40,44,1
"9155",287245,"Jean Deza",220150,71,48,4,1
"9156",287333,"Anass Achahbar",204098,70,57,7,1
"9157",287334,"Arsenio Valpoort",204252,65,45,6,1
"9158",287337,"Filip Helander",207555,73,56,21,1
"9159",287341,"Filip Starzynski",208631,69,56,93,2
"9160",287353,"Jorge Orti",200295,62,62,1,1
"9161",287645,"Menno Heerkes",210462,62,54,1,1
"9162",287689,"Formose Mendy",192875,67,113,6,1
"9163",287691,"Ivan Lopez",206238,75,56,33,1
"9164",287894,"Loris Karius",203775,80,399,90,1
"9165",287900,"Callum Tapping",205349,58,56,23,1
"9166",288320,"Yann Songo'o",203210,57,56,17,1
"9167",288328,"Michal Nalepa",214884,64,49,10,1
"9168",288349,"Christian Santos",193169,71,121,29,1
"9169",288406,"Alejandro Grimaldo Garcia",210035,70,50,2,1
"9170",288591,"Riccardo Improta",210833,69,52,1,1
"9171",288613,"Mattia De Sciglio",206058,77,58,79,1
"9172",288622,"Boubacar Fofana",208030,70,60,22,1
"9173",288783,"Yeltsin Tejeda",216810,70,66,25,1
"9174",288784,"John Jairo Ruiz",207815,66,49,25,2
"9175",288880,"Jack Butland",203042,79,397,36,1
"9176",289118,"Marc McCallum",203133,57,284,1,1
"9177",289119,"Piotr Witasik",205901,58,53,5,1
"9178",289137,"Charlie Taylor",204760,69,54,4,1
"9179",289140,"Isaac Kiese Thelin",205985,68,58,15,1
"9180",289145,"Jack Hamilton",211537,59,298,3,1
"9181",289155,"Lenny Nangis",205641,71,57,40,1
"9182",289159,"Jak Alnwick",204354,65,324,5,1
"9183",289178,"Ruben Jurado",172691,67,55,63,1
"9184",289217,"David Moberg Karlsson",209039,66,50,2,1
"9185",289222,"Uche Nwofor",205286,67,55,37,3
"9186",289248,"Benito Raman",200429,71,55,33,1
"9187",289250,"Alassane Tambe",192731,66,105,30,2
"9188",289251,"Kalifa Coulibaly",206141,69,55,11,1
"9189",289252,"Timothee Dieng",206142,60,51,2,1
"9190",289257,"Rodrigo",198055,67,340,1,1
"9191",289278,"Darwin Machis",210463,67,49,2,1
"9192",289401,"Nivaldo",205815,65,49,16,1
"9193",289441,"Jurgen Locadia",204366,75,48,58,1
